,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('herrn', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
60,Verena Herzog,Schweizerische Volkspartei (SVP),0.03666666666666667,0.0,0.0,0.0,0.0,0.016666666666666666,0.04666666666666667,0.0033333333333333335,0.0,0.12,0.0,0.02,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.02,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.0,0.0033333333333333335,0.006666666666666667,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.006666666666666667,0.0,0.0033333333333333335,0.023333333333333334,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0033333333333333335,0.016666666666666666,0.006666666666666667,0.0,0.0,0.013333333333333334,0.0,0.01,0.013333333333333334,0.0,0.0,0.0,0.0,0.013333333333333334,0.013333333333333334,0.01,0.0,0.0,0.006666666666666667,0.0,0.0033333333333333335,0.006666666666666667,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.03,0.03333333333333333,0.0,0.006666666666666667,0.0,0.0,0.0,0.07333333333333333,0.006666666666666667,0.0,0.0,0.0,0.01,0.013333333333333334,0.0033333333333333335,0.0,0.0,0.0,0.023333333333333334,0.0,0.0,0.12333333333333334,0.013333333333333334,0.0,0.01,0.006666666666666667,0.0033333333333333335,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.02666666666666667,0.016666666666666666,0.0,0.01,0.006666666666666667,0.0,0.01,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0.0033333333333333335,0.013333333333333334,0.0,0.0,0.01,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.01
61,Walter Wobmann,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.08450704225352113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.07042253521126761,0.014084507042253521,0.0,0.028169014084507043,0.08450704225352113,0.0,0.0,0.0,0.0,0.09859154929577464,0.0,0.0,0.028169014084507043,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.014084507042253521,0.0,0.0,0.0,0.0,0.04225352112676056,0.07042253521126761,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.028169014084507043,0.0,0.0
62,Werner Hösli,Schweizerische Volkspartei (SVP),0.0117096018735363,0.00702576112412178,0.0,0.01405152224824356,0.00936768149882904,0.01639344262295082,0.02107728337236534,0.0,0.0,0.02810304449648712,0.0,0.0,0.0,0.00234192037470726,0.00234192037470726,0.00702576112412178,0.00936768149882904,0.0,0.00234192037470726,0.00702576112412178,0.00468384074941452,0.0,0.00234192037470726,0.02810304449648712,0.00936768149882904,0.0117096018735363,0.00234192037470726,0.00234192037470726,0.0,0.00234192037470726,0.0,0.0,0.00234192037470726,0.0,0.0,0.00234192037470726,0.00234192037470726,0.0,0.00234192037470726,0.00234192037470726,0.00468384074941452,0.0,0.01639344262295082,0.0,0.00468384074941452,0.00936768149882904,0.0,0.00234192037470726,0.00234192037470726,0.01639344262295082,0.0,0.0,0.01639344262295082,0.04918032786885246,0.01405152224824356,0.0,0.0,0.00468384074941452,0.0,0.0117096018735363,0.01405152224824356,0.00702576112412178,0.00936768149882904,0.00234192037470726,0.00234192037470726,0.00234192037470726,0.0,0.00234192037470726,0.00234192037470726,0.01873536299765808,0.00702576112412178,0.0,0.0,0.0,0.0,0.00936768149882904,0.00468384074941452,0.01405152224824356,0.0117096018735363,0.0,0.00468384074941452,0.0,0.00936768149882904,0.0117096018735363,0.0,0.0,0.0,0.0,0.0,0.00936768149882904,0.01873536299765808,0.01405152224824356,0.0,0.0,0.0,0.0,0.0,0.117096018735363,0.01873536299765808,0.0,0.0,0.0,0.0,0.00468384074941452,0.00468384074941452,0.00702576112412178,0.0,0.0,0.0,0.0117096018735363,0.03747072599531616,0.01639344262295082,0.0,0.0,0.00702576112412178,0.0117096018735363,0.00234192037470726,0.0,0.00702576112412178,0.0117096018735363,0.0,0.0,0.0,0.0234192037470726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117096018735363,0.0,0.0234192037470726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00702576112412178,0.0,0.0,0.0234192037470726,0.0,0.0702576112412178,0.00468384074941452,0.0,0.00702576112412178,0.01405152224824356,0.01639344262295082
63,Werner Salzmann,Schweizerische Volkspartei (SVP),0.02564102564102564,0.015384615384615385,0.0,0.0,0.015384615384615385,0.010256410256410256,0.03076923076923077,0.0,0.005128205128205128,0.14871794871794872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.02564102564102564,0.015384615384615385,0.0,0.0,0.020512820512820513,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.010256410256410256,0.0,0.0,0.005128205128205128,0.035897435897435895,0.0,0.005128205128205128,0.0,0.0,0.015384615384615385,0.0,0.005128205128205128,0.03076923076923077,0.005128205128205128,0.020512820512820513,0.010256410256410256,0.0,0.0,0.010256410256410256,0.0,0.046153846153846156,0.020512820512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.06153846153846154,0.010256410256410256,0.020512820512820513,0.0,0.0,0.0,0.0,0.0,0.010256410256410256,0.0,0.0,0.06153846153846154,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.010256410256410256,0.015384615384615385,0.0,0.005128205128205128,0.0,0.035897435897435895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.03076923076923077,0.0,0.010256410256410256,0.020512820512820513,0.0,0.0,0.0,0.005128205128205128,0.010256410256410256,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.010256410256410256,0.005128205128205128,0.0,0.0
64,Yvette Estermann,Schweizerische Volkspartei (SVP),0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.03333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.03333333333333333,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.03333333333333333,0.0,0.016666666666666666,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Adrian Wüthrich,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
66,Alain Berset,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.005235602094240838,0.020942408376963352,0.010471204188481676,0.005235602094240838,0.0,0.02617801047120419,0.0,0.005235602094240838,0.0,0.0,0.010471204188481676,0.0,0.05759162303664921,0.0,0.0,0.0,0.0,0.0,0.0,0.041884816753926704,0.0,0.0,0.0,0.005235602094240838,0.0,0.005235602094240838,0.020942408376963352,0.0,0.015706806282722512,0.015706806282722512,0.0,0.005235602094240838,0.0,0.11518324607329843,0.005235602094240838,0.0,0.005235602094240838,0.0,0.0,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.015706806282722512,0.0,0.0,0.0,0.0,0.0,0.0,0.031413612565445025,0.0,0.0,0.005235602094240838,0.015706806282722512,0.0,0.015706806282722512,0.010471204188481676,0.0,0.0,0.0,0.0,0.0,0.0,0.02617801047120419,0.005235602094240838,0.0,0.005235602094240838,0.0,0.0,0.0,0.005235602094240838,0.010471204188481676,0.010471204188481676,0.0,0.0,0.005235602094240838,0.0,0.0,0.02617801047120419,0.0,0.0,0.0,0.005235602094240838,0.05235602094240838,0.0,0.0,0.0,0.0,0.0,0.1518324607329843,0.0,0.0,0.0,0.0,0.0,0.005235602094240838,0.0,0.031413612565445025,0.010471204188481676,0.0,0.0,0.0,0.0,0.010471204188481676,0.015706806282722512,0.0,0.005235602094240838,0.015706806282722512,0.0,0.0,0.020942408376963352,0.0,0.0,0.015706806282722512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08376963350785341
67,Alexander Tschäppät,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Angelo Barrile,Sozialdemokratische Partei der Schweiz (SP),0.0043859649122807015,0.0,0.0,0.0043859649122807015,0.008771929824561403,0.008771929824561403,0.05701754385964912,0.0,0.0,0.06578947368421052,0.0,0.0043859649122807015,0.0,0.017543859649122806,0.02631578947368421,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.008771929824561403,0.0043859649122807015,0.0,0.0,0.0043859649122807015,0.0,0.008771929824561403,0.013157894736842105,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0,0.06578947368421052,0.0043859649122807015,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.021929824561403508,0.0,0.008771929824561403,0.05701754385964912,0.0043859649122807015,0.0043859649122807015,0.008771929824561403,0.0,0.0,0.0,0.0,0.008771929824561403,0.03508771929824561,0.0,0.0,0.0,0.0,0.013157894736842105,0.06578947368421052,0.0043859649122807015,0.0043859649122807015,0.0,0.0043859649122807015,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.021929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,0.11403508771929824,0.017543859649122806,0.0,0.02631578947368421,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.021929824561403508,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0043859649122807015,0.0,0.0,0.0,0.05263157894736842,0.013157894736842105,0.008771929824561403,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015
69,Anita Fetz,Sozialdemokratische Partei der Schweiz (SP),0.0016207455429497568,0.0,0.0,0.008103727714748784,0.006482982171799027,0.009724473257698542,0.027552674230145867,0.0016207455429497568,0.0,0.01620745542949757,0.0,0.0,0.004862236628849271,0.02106969205834684,0.0016207455429497568,0.008103727714748784,0.0,0.008103727714748784,0.0032414910858995136,0.01620745542949757,0.011345218800648298,0.0016207455429497568,0.0016207455429497568,0.014586709886547812,0.006482982171799027,0.0,0.004862236628849271,0.0016207455429497568,0.0,0.006482982171799027,0.0,0.0,0.006482982171799027,0.03565640194489465,0.0016207455429497568,0.019448946515397084,0.004862236628849271,0.0,0.004862236628849271,0.0,0.012965964343598054,0.0032414910858995136,0.014586709886547812,0.0,0.017828200972447326,0.0,0.0,0.0016207455429497568,0.0016207455429497568,0.009724473257698542,0.0032414910858995136,0.0016207455429497568,0.0032414910858995136,0.011345218800648298,0.0,0.0,0.0,0.0,0.0016207455429497568,0.012965964343598054,0.02106969205834684,0.05348460291734198,0.0016207455429497568,0.0016207455429497568,0.0,0.012965964343598054,0.0016207455429497568,0.004862236628849271,0.0032414910858995136,0.024311183144246355,0.0,0.0,0.0,0.0,0.0016207455429497568,0.0016207455429497568,0.0032414910858995136,0.017828200972447326,0.0,0.0,0.006482982171799027,0.0016207455429497568,0.019448946515397084,0.0016207455429497568,0.0032414910858995136,0.008103727714748784,0.004862236628849271,0.0,0.0,0.01620745542949757,0.0,0.02593192868719611,0.0,0.0,0.0016207455429497568,0.0032414910858995136,0.0,0.16369529983792544,0.0,0.0016207455429497568,0.0,0.014586709886547812,0.03403565640194489,0.014586709886547812,0.009724473257698542,0.024311183144246355,0.0016207455429497568,0.0,0.0,0.011345218800648298,0.0,0.014586709886547812,0.0,0.0,0.0,0.014586709886547812,0.0016207455429497568,0.0,0.017828200972447326,0.0016207455429497568,0.0,0.0,0.0,0.0016207455429497568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006482982171799027,0.0,0.019448946515397084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004862236628849271,0.0016207455429497568,0.0,0.012965964343598054,0.0016207455429497568,0.0032414910858995136,0.0,0.004862236628849271,0.006482982171799027,0.017828200972447326,0.0
70,Barbara Gysi,Sozialdemokratische Partei der Schweiz (SP),0.006726457399103139,0.0,0.0,0.0,0.004484304932735426,0.011210762331838564,0.08071748878923767,0.006726457399103139,0.0,0.05829596412556054,0.0,0.002242152466367713,0.002242152466367713,0.0,0.004484304932735426,0.002242152466367713,0.017937219730941704,0.002242152466367713,0.020179372197309416,0.011210762331838564,0.004484304932735426,0.0,0.013452914798206279,0.006726457399103139,0.002242152466367713,0.004484304932735426,0.004484304932735426,0.0,0.0,0.0,0.013452914798206279,0.0,0.0,0.0,0.0,0.0,0.02242152466367713,0.0,0.0,0.0,0.04708520179372197,0.002242152466367713,0.013452914798206279,0.0,0.011210762331838564,0.0,0.002242152466367713,0.0,0.0,0.011210762331838564,0.0,0.0,0.0,0.0,0.0,0.006726457399103139,0.0,0.0,0.04035874439461883,0.013452914798206279,0.0,0.04708520179372197,0.0,0.013452914798206279,0.0,0.0,0.004484304932735426,0.0,0.002242152466367713,0.02466367713004484,0.02914798206278027,0.0,0.0,0.0,0.0,0.0,0.002242152466367713,0.006726457399103139,0.0,0.002242152466367713,0.0,0.03139013452914798,0.002242152466367713,0.0,0.0,0.002242152466367713,0.0,0.0,0.002242152466367713,0.006726457399103139,0.004484304932735426,0.02242152466367713,0.0,0.0,0.0,0.0,0.004484304932735426,0.03811659192825112,0.002242152466367713,0.002242152466367713,0.006726457399103139,0.0,0.0,0.0,0.0,0.006726457399103139,0.0,0.03139013452914798,0.0,0.0,0.0,0.04484304932735426,0.02914798206278027,0.0,0.01569506726457399,0.011210762331838564,0.0,0.0,0.013452914798206279,0.02242152466367713,0.0,0.002242152466367713,0.0,0.002242152466367713,0.0,0.002242152466367713,0.0,0.0,0.006726457399103139,0.002242152466367713,0.002242152466367713,0.006726457399103139,0.0,0.0,0.0,0.002242152466367713,0.0,0.0,0.006726457399103139,0.0,0.004484304932735426,0.0,0.002242152466367713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008968609865470852,0.002242152466367713,0.0,0.006726457399103139,0.0,0.0,0.0,0.002242152466367713,0.004484304932735426,0.006726457399103139,0.04484304932735426
71,Bea Heim,Sozialdemokratische Partei der Schweiz (SP),0.017676767676767676,0.0,0.0,0.005050505050505051,0.007575757575757576,0.017676767676767676,0.05303030303030303,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.007575757575757576,0.0025252525252525255,0.0,0.005050505050505051,0.005050505050505051,0.0,0.007575757575757576,0.020202020202020204,0.0,0.0025252525252525255,0.010101010101010102,0.010101010101010102,0.0,0.005050505050505051,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0025252525252525255,0.0,0.0025252525252525255,0.012626262626262626,0.0,0.0025252525252525255,0.0,0.0,0.0,0.0025252525252525255,0.0,0.007575757575757576,0.015151515151515152,0.007575757575757576,0.0,0.0025252525252525255,0.025252525252525252,0.0,0.0025252525252525255,0.0,0.0025252525252525255,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.017676767676767676,0.005050505050505051,0.0025252525252525255,0.0025252525252525255,0.0,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.027777777777777776,0.012626262626262626,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.005050505050505051,0.005050505050505051,0.0,0.0,0.0,0.005050505050505051,0.0,0.0,0.0025252525252525255,0.022727272727272728,0.005050505050505051,0.0,0.0,0.0025252525252525255,0.020202020202020204,0.0,0.0,0.0,0.0025252525252525255,0.0,0.025252525252525252,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.010101010101010102,0.0,0.0,0.020202020202020204,0.0,0.0,0.007575757575757576,0.06313131313131314,0.09090909090909091,0.0,0.012626262626262626,0.007575757575757576,0.0,0.0,0.015151515151515152,0.007575757575757576,0.0,0.0,0.007575757575757576,0.007575757575757576,0.0,0.0025252525252525255,0.0,0.0,0.007575757575757576,0.010101010101010102,0.0,0.0025252525252525255,0.0,0.007575757575757576,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.0,0.0,0.005050505050505051,0.0025252525252525255,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.017676767676767676,0.0025252525252525255,0.020202020202020204,0.0,0.0,0.0,0.0025252525252525255,0.007575757575757576,0.007575757575757576,0.010101010101010102
