,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
65,Bea Heim,Sozialdemokratische Partei der Schweiz (SP),0.005136986301369863,0.0,0.0,0.005136986301369863,0.005136986301369863,0.008561643835616438,0.0702054794520548,0.0017123287671232876,0.0,0.039383561643835614,0.0,0.0136986301369863,0.0,0.010273972602739725,0.005136986301369863,0.0,0.0,0.0,0.0,0.018835616438356163,0.005136986301369863,0.0,0.003424657534246575,0.008561643835616438,0.010273972602739725,0.003424657534246575,0.0017123287671232876,0.0,0.0,0.0017123287671232876,0.003424657534246575,0.0,0.0,0.003424657534246575,0.0,0.0,0.010273972602739725,0.0,0.0017123287671232876,0.0017123287671232876,0.005136986301369863,0.005136986301369863,0.0,0.0,0.005136986301369863,0.046232876712328765,0.005136986301369863,0.0,0.0,0.02054794520547945,0.0,0.0,0.0017123287671232876,0.025684931506849314,0.0,0.0,0.0,0.0,0.008561643835616438,0.0,0.0,0.00684931506849315,0.003424657534246575,0.00684931506849315,0.010273972602739725,0.0,0.0,0.0,0.0,0.005136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.02226027397260274,0.005136986301369863,0.003424657534246575,0.0,0.0,0.0,0.017123287671232876,0.005136986301369863,0.003424657534246575,0.0,0.0,0.003424657534246575,0.0,0.0,0.0017123287671232876,0.017123287671232876,0.0017123287671232876,0.0,0.0,0.0,0.0,0.04965753424657534,0.0017123287671232876,0.0,0.0,0.003424657534246575,0.0017123287671232876,0.003424657534246575,0.008561643835616438,0.005136986301369863,0.0,0.02054794520547945,0.0,0.0,0.011986301369863013,0.0821917808219178,0.02054794520547945,0.0,0.017123287671232876,0.015410958904109588,0.0017123287671232876,0.003424657534246575,0.025684931506849314,0.003424657534246575,0.0,0.0,0.003424657534246575,0.00684931506849315,0.0,0.003424657534246575,0.005136986301369863,0.003424657534246575,0.00684931506849315,0.0017123287671232876,0.008561643835616438,0.003424657534246575,0.0,0.00684931506849315,0.0,0.008561643835616438,0.0,0.0,0.010273972602739725,0.0017123287671232876,0.0,0.08904109589041095,0.046232876712328765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017123287671232876,0.00684931506849315,0.0,0.010273972602739725,0.005136986301369863,0.0017123287671232876,0.0,0.003424657534246575,0.0,0.005136986301369863,0.003424657534246575
66,Beat Jans,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.014705882352941176,0.014705882352941176,0.0,0.04411764705882353,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.07352941176470588,0.0,0.058823529411764705,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.08823529411764706,0.0,0.07352941176470588,0.029411764705882353,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.014705882352941176,0.0,0.0,0.0,0.014705882352941176,0.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.04411764705882353,0.014705882352941176,0.014705882352941176,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Chantal Galladé,Sozialdemokratische Partei der Schweiz (SP),0.006493506493506494,0.0,0.0,0.0,0.01948051948051948,0.006493506493506494,0.09090909090909091,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.006493506493506494,0.0,0.006493506493506494,0.0,0.0,0.0,0.012987012987012988,0.07142857142857142,0.0,0.0,0.025974025974025976,0.006493506493506494,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.06493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.0,0.006493506493506494,0.0,0.006493506493506494,0.0,0.0,0.0,0.006493506493506494,0.006493506493506494,0.0,0.012987012987012988,0.0,0.07142857142857142,0.012987012987012988,0.0,0.0,0.0,0.0,0.01948051948051948,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.032467532467532464,0.0,0.01948051948051948,0.0,0.0,0.006493506493506494,0.1038961038961039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.006493506493506494,0.0,0.006493506493506494,0.025974025974025976,0.07792207792207792,0.006493506493506494,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032467532467532464,0.01948051948051948,0.0,0.0,0.0,0.006493506493506494,0.012987012987012988,0.0
68,Christian Levrat,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Christine Goll,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.01932367149758454,0.05314009661835749,0.01932367149758454,0.0,0.024154589371980676,0.0,0.0,0.0,0.004830917874396135,0.004830917874396135,0.0,0.00966183574879227,0.004830917874396135,0.0,0.00966183574879227,0.033816425120772944,0.0,0.00966183574879227,0.0,0.0,0.004830917874396135,0.00966183574879227,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.014492753623188406,0.004830917874396135,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874396135,0.014492753623188406,0.004830917874396135,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.014492753623188406,0.00966183574879227,0.00966183574879227,0.028985507246376812,0.004830917874396135,0.0,0.0,0.00966183574879227,0.028985507246376812,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.0,0.00966183574879227,0.0,0.004830917874396135,0.0,0.004830917874396135,0.0,0.0,0.0,0.00966183574879227,0.0,0.004830917874396135,0.0,0.0,0.004830917874396135,0.004830917874396135,0.033816425120772944,0.0,0.0,0.0,0.0,0.0,0.07729468599033816,0.0,0.0,0.00966183574879227,0.014492753623188406,0.0,0.004830917874396135,0.0,0.01932367149758454,0.0,0.01932367149758454,0.0,0.0,0.0,0.0821256038647343,0.06280193236714976,0.0,0.0,0.004830917874396135,0.0,0.0,0.00966183574879227,0.01932367149758454,0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874396135,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.004830917874396135,0.0,0.004830917874396135,0.0,0.0,0.004830917874396135,0.004830917874396135,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024154589371980676,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.01932367149758454
70,Claude Janiak,Sozialdemokratische Partei der Schweiz (SP),0.04186489058039962,0.0009514747859181732,0.0,0.0019029495718363464,0.0009514747859181732,0.008563273073263558,0.014272121788772598,0.0009514747859181732,0.0,0.19314938154138916,0.005708848715509039,0.0019029495718363464,0.0,0.0019029495718363464,0.005708848715509039,0.005708848715509039,0.0,0.02093244529019981,0.0,0.005708848715509039,0.016175071360608945,0.0,0.0,0.005708848715509039,0.005708848715509039,0.006660323501427212,0.004757373929590866,0.0019029495718363464,0.003805899143672693,0.0009514747859181732,0.0028544243577545195,0.0,0.0009514747859181732,0.013320647002854425,0.007611798287345386,0.004757373929590866,0.0,0.0009514747859181732,0.0,0.0,0.0,0.004757373929590866,0.004757373929590866,0.0,0.02664129400570885,0.0009514747859181732,0.004757373929590866,0.0,0.003805899143672693,0.009514747859181731,0.0019029495718363464,0.0,0.0,0.028544243577545196,0.004757373929590866,0.0019029495718363464,0.0,0.0009514747859181732,0.005708848715509039,0.005708848715509039,0.012369172216936251,0.029495718363463368,0.015223596574690771,0.03330161750713606,0.024738344433872503,0.003805899143672693,0.0,0.003805899143672693,0.012369172216936251,0.008563273073263558,0.03425309229305423,0.0019029495718363464,0.0,0.0,0.0,0.004757373929590866,0.011417697431018078,0.007611798287345386,0.004757373929590866,0.0019029495718363464,0.0,0.0028544243577545195,0.0009514747859181732,0.022835394862036156,0.007611798287345386,0.08563273073263558,0.0,0.007611798287345386,0.0,0.0,0.0,0.007611798287345386,0.02093244529019981,0.0,0.0,0.0,0.0019029495718363464,0.0,0.0028544243577545195,0.003805899143672693,0.0019029495718363464,0.005708848715509039,0.003805899143672693,0.009514747859181731,0.003805899143672693,0.0019029495718363464,0.005708848715509039,0.0,0.0,0.0,0.01807802093244529,0.0019029495718363464,0.03139866793529972,0.0,0.0,0.0,0.0,0.0,0.0009514747859181732,0.009514747859181731,0.0,0.0,0.0009514747859181732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004757373929590866,0.0009514747859181732,0.008563273073263558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003805899143672693,0.0009514747859181732,0.0,0.007611798287345386,0.0,0.0,0.0,0.0019029495718363464,0.0019029495718363464,0.008563273073263558,0.0
71,Corrado Pardini,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Daniel Jositsch,Sozialdemokratische Partei der Schweiz (SP),0.00851063829787234,0.0,0.0,0.0,0.0,0.01702127659574468,0.06382978723404255,0.00851063829787234,0.0,0.01276595744680851,0.01276595744680851,0.00425531914893617,0.0,0.00425531914893617,0.0,0.0,0.0,0.00851063829787234,0.0,0.00425531914893617,0.0,0.00425531914893617,0.00425531914893617,0.0,0.0,0.0,0.0,0.00425531914893617,0.0,0.0,0.02553191489361702,0.0,0.00851063829787234,0.0,0.00851063829787234,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.00425531914893617,0.0,0.00851063829787234,0.0,0.0,0.0,0.0,0.01276595744680851,0.0,0.0,0.0,0.02553191489361702,0.0,0.0,0.0,0.0,0.00425531914893617,0.0,0.0,0.09361702127659574,0.029787234042553193,0.05106382978723404,0.00851063829787234,0.00851063829787234,0.0,0.0,0.0,0.01276595744680851,0.00851063829787234,0.0,0.0,0.00425531914893617,0.0,0.00425531914893617,0.03404255319148936,0.01276595744680851,0.0,0.0,0.0,0.01276595744680851,0.0,0.0,0.0,0.07234042553191489,0.0,0.03829787234042553,0.01702127659574468,0.01702127659574468,0.0,0.00425531914893617,0.07234042553191489,0.00425531914893617,0.0,0.0,0.00425531914893617,0.0,0.0,0.0,0.00851063829787234,0.0,0.00425531914893617,0.0,0.0,0.01276595744680851,0.00425531914893617,0.0,0.02553191489361702,0.0,0.0,0.0,0.01276595744680851,0.0,0.0,0.0,0.0,0.00851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02553191489361702,0.0,0.0,0.0,0.0,0.0,0.00425531914893617,0.0,0.01276595744680851,0.00425531914893617,0.00425531914893617,0.029787234042553193,0.0,0.01702127659574468,0.0,0.0,0.0,0.01276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01702127659574468,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.00425531914893617,0.0
73,Doris Stump,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.012345679012345678,0.006172839506172839,0.024691358024691357,0.018518518518518517,0.0,0.0,0.043209876543209874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.012345679012345678,0.006172839506172839,0.006172839506172839,0.0,0.0,0.0,0.0,0.006172839506172839,0.012345679012345678,0.0,0.012345679012345678,0.006172839506172839,0.006172839506172839,0.024691358024691357,0.0,0.0,0.006172839506172839,0.006172839506172839,0.0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.024691358024691357,0.018518518518518517,0.0,0.0,0.037037037037037035,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.006172839506172839,0.012345679012345678,0.037037037037037035,0.0,0.006172839506172839,0.0,0.012345679012345678,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.05555555555555555,0.0,0.0,0.0,0.0,0.04938271604938271,0.012345679012345678,0.006172839506172839,0.006172839506172839,0.012345679012345678,0.006172839506172839,0.0,0.0,0.0,0.012345679012345678,0.0,0.006172839506172839,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.006172839506172839,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11728395061728394,0.006172839506172839,0.024691358024691357,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.024691358024691357,0.0,0.0,0.0,0.0,0.037037037037037035,0.006172839506172839,0.0
74,Edith Graf-Litscher,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.015037593984962405,0.0,0.0,0.022556390977443608,0.0,0.0,0.05263157894736842,0.007518796992481203,0.0,0.0,0.03759398496240601,0.0,0.0,0.03007518796992481,0.0,0.015037593984962405,0.015037593984962405,0.03759398496240601,0.0,0.0,0.007518796992481203,0.022556390977443608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03007518796992481,0.0,0.007518796992481203,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.03759398496240601,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.007518796992481203,0.015037593984962405,0.0,0.03007518796992481,0.0,0.0,0.015037593984962405,0.0,0.0,0.007518796992481203,0.0,0.045112781954887216,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.03007518796992481,0.0,0.0,0.0,0.007518796992481203,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.03759398496240601,0.0,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.007518796992481203,0.0,0.045112781954887216,0.0,0.0,0.045112781954887216,0.09022556390977443,0.022556390977443608,0.0,0.03007518796992481,0.007518796992481203,0.0,0.015037593984962405,0.015037593984962405,0.0,0.0,0.0,0.007518796992481203,0.022556390977443608,0.0,0.007518796992481203,0.0,0.007518796992481203,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.007518796992481203
75,Eric Nussbaumer,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.011235955056179775,0.0,0.011235955056179775,0.07865168539325842,0.0,0.0,0.056179775280898875,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.016853932584269662,0.0,0.016853932584269662,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0056179775280898875,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11235955056179775,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875,0.03932584269662921,0.0056179775280898875,0.0056179775280898875,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875,0.011235955056179775,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07303370786516854,0.0449438202247191,0.0,0.0,0.0,0.0056179775280898875,0.0,0.033707865168539325,0.033707865168539325,0.0056179775280898875,0.0,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.011235955056179775,0.0,0.0449438202247191,0.0,0.0,0.0,0.07865168539325842,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0056179775280898875,0.0,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0056179775280898875,0.0,0.0,0.0056179775280898875,0.0056179775280898875,0.0,0.0,0.016853932584269662,0.011235955056179775,0.0,0.0,0.028089887640449437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.016853932584269662,0.0056179775280898875,0.0
76,Ernst Leuenberger,Sozialdemokratische Partei der Schweiz (SP),0.030303030303030304,0.0,0.0,0.012121212121212121,0.01818181818181818,0.006060606060606061,0.01818181818181818,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.05454545454545454,0.0,0.01818181818181818,0.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.006060606060606061,0.012121212121212121,0.024242424242424242,0.0,0.0,0.0,0.0,0.006060606060606061,0.048484848484848485,0.006060606060606061,0.012121212121212121,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.006060606060606061,0.0,0.01818181818181818,0.006060606060606061,0.012121212121212121,0.0,0.0,0.030303030303030304,0.03636363636363636,0.006060606060606061,0.012121212121212121,0.006060606060606061,0.01818181818181818,0.006060606060606061,0.006060606060606061,0.0,0.012121212121212121,0.0,0.06060606060606061,0.01818181818181818,0.006060606060606061,0.0,0.0,0.0,0.0,0.04242424242424243,0.006060606060606061,0.006060606060606061,0.006060606060606061,0.006060606060606061,0.0,0.0,0.006060606060606061,0.006060606060606061,0.0,0.006060606060606061,0.006060606060606061,0.0,0.0,0.0,0.0,0.024242424242424242,0.0,0.0,0.0,0.012121212121212121,0.006060606060606061,0.04242424242424243,0.0,0.0,0.012121212121212121,0.0,0.012121212121212121,0.006060606060606061,0.006060606060606061,0.0,0.0,0.0,0.0,0.006060606060606061,0.03636363636363636,0.006060606060606061,0.0,0.0,0.0,0.006060606060606061,0.0,0.006060606060606061,0.030303030303030304,0.024242424242424242,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012121212121212121,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.01818181818181818,0.01818181818181818,0.006060606060606061,0.0
