,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
45,Thomas Aeschi,Schweizerische Volkspartei (SVP),0.020618556701030927,0.0,0.0,0.006185567010309278,0.002061855670103093,0.018556701030927835,0.03505154639175258,0.0,0.0,0.08247422680412371,0.0,0.0,0.018556701030927835,0.0,0.002061855670103093,0.004123711340206186,0.0,0.008247422680412371,0.004123711340206186,0.012371134020618556,0.006185567010309278,0.0,0.020618556701030927,0.008247422680412371,0.008247422680412371,0.012371134020618556,0.0,0.0,0.0,0.0,0.004123711340206186,0.004123711340206186,0.0,0.0,0.004123711340206186,0.0,0.002061855670103093,0.0,0.002061855670103093,0.002061855670103093,0.06391752577319587,0.0,0.0,0.012371134020618556,0.0,0.004123711340206186,0.016494845360824743,0.0,0.004123711340206186,0.0,0.0,0.018556701030927835,0.04742268041237113,0.0,0.008247422680412371,0.002061855670103093,0.0,0.018556701030927835,0.004123711340206186,0.0,0.03505154639175258,0.004123711340206186,0.006185567010309278,0.006185567010309278,0.002061855670103093,0.0,0.004123711340206186,0.0,0.004123711340206186,0.002061855670103093,0.002061855670103093,0.0,0.0,0.0,0.004123711340206186,0.002061855670103093,0.002061855670103093,0.0,0.008247422680412371,0.002061855670103093,0.0,0.004123711340206186,0.0,0.006185567010309278,0.0,0.0,0.0,0.0,0.012371134020618556,0.02268041237113402,0.006185567010309278,0.012371134020618556,0.0,0.008247422680412371,0.002061855670103093,0.0,0.0,0.09484536082474226,0.008247422680412371,0.006185567010309278,0.012371134020618556,0.0,0.0,0.006185567010309278,0.008247422680412371,0.032989690721649485,0.0,0.0,0.03917525773195876,0.0,0.004123711340206186,0.01443298969072165,0.0,0.0,0.0,0.002061855670103093,0.002061855670103093,0.0,0.006185567010309278,0.004123711340206186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002061855670103093,0.0,0.004123711340206186,0.0,0.008247422680412371,0.002061855670103093,0.0,0.01443298969072165,0.002061855670103093,0.006185567010309278,0.002061855670103093,0.004123711340206186,0.002061855670103093,0.012371134020618556,0.0,0.012371134020618556,0.0,0.0,0.0,0.018556701030927835,0.010309278350515464,0.002061855670103093,0.008247422680412371
46,Thomas Hurter,Schweizerische Volkspartei (SVP),0.003048780487804878,0.03353658536585366,0.0,0.006097560975609756,0.012195121951219513,0.024390243902439025,0.09451219512195122,0.0,0.003048780487804878,0.054878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009146341463414634,0.018292682926829267,0.03048780487804878,0.0,0.006097560975609756,0.0,0.0,0.0,0.003048780487804878,0.0,0.0,0.0,0.0,0.003048780487804878,0.003048780487804878,0.0,0.003048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.012195121951219513,0.003048780487804878,0.0,0.0,0.003048780487804878,0.009146341463414634,0.003048780487804878,0.003048780487804878,0.006097560975609756,0.036585365853658534,0.0,0.003048780487804878,0.0,0.003048780487804878,0.04878048780487805,0.003048780487804878,0.006097560975609756,0.08231707317073171,0.006097560975609756,0.006097560975609756,0.006097560975609756,0.0,0.003048780487804878,0.0,0.0,0.012195121951219513,0.009146341463414634,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.003048780487804878,0.0,0.0,0.0,0.003048780487804878,0.0,0.003048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.10975609756097561,0.0,0.0,0.0,0.006097560975609756,0.0,0.07621951219512195,0.0,0.006097560975609756,0.0,0.0,0.0,0.006097560975609756,0.006097560975609756,0.0,0.0,0.0,0.003048780487804878,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.003048780487804878,0.0,0.0,0.009146341463414634,0.012195121951219513,0.0,0.0,0.003048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.057926829268292686,0.006097560975609756,0.0,0.0,0.003048780487804878,0.0,0.003048780487804878,0.018292682926829267,0.003048780487804878,0.003048780487804878,0.006097560975609756,0.0,0.003048780487804878,0.0,0.009146341463414634,0.0,0.0,0.0,0.012195121951219513,0.012195121951219513,0.003048780487804878,0.0
47,Thomas Matter,Schweizerische Volkspartei (SVP),0.04938271604938271,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.2345679012345679,0.0,0.0,0.13580246913580246,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.012345679012345678,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.012345679012345678,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0
48,Thomas Müller,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0410958904109589,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.0273972602739726,0.0,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.1506849315068493,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.0,0.0,0.0410958904109589,0.0,0.0,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0821917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0136986301369863,0.0273972602739726,0.0,0.0,0.0,0.0
49,Thomas de Courten,Schweizerische Volkspartei (SVP),0.026785714285714284,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.07142857142857142,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.004464285714285714,0.004464285714285714,0.0,0.004464285714285714,0.026785714285714284,0.008928571428571428,0.026785714285714284,0.04017857142857143,0.004464285714285714,0.013392857142857142,0.013392857142857142,0.004464285714285714,0.008928571428571428,0.004464285714285714,0.0,0.0,0.0,0.017857142857142856,0.008928571428571428,0.008928571428571428,0.0,0.004464285714285714,0.004464285714285714,0.0,0.0,0.004464285714285714,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.0,0.0,0.0,0.008928571428571428,0.0,0.004464285714285714,0.0,0.0,0.004464285714285714,0.0,0.008928571428571428,0.026785714285714284,0.0,0.008928571428571428,0.0,0.004464285714285714,0.0,0.0,0.0,0.013392857142857142,0.008928571428571428,0.0,0.0,0.0,0.0,0.004464285714285714,0.022321428571428572,0.004464285714285714,0.0,0.0,0.0,0.004464285714285714,0.0,0.03125,0.008928571428571428,0.0,0.0,0.013392857142857142,0.0,0.0,0.004464285714285714,0.017857142857142856,0.05803571428571429,0.0,0.0,0.0,0.0,0.0,0.013392857142857142,0.004464285714285714,0.004464285714285714,0.0,0.0,0.0,0.0,0.004464285714285714,0.0,0.0,0.0,0.044642857142857144,0.004464285714285714,0.0,0.017857142857142856,0.04017857142857143,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.013392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004464285714285714,0.0,0.026785714285714284,0.008928571428571428,0.008928571428571428,0.004464285714285714,0.0,0.0,0.004464285714285714,0.004464285714285714,0.0,0.0,0.004464285714285714,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Toni Bortoluzzi,Schweizerische Volkspartei (SVP),0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,0.0,0.10185185185185185,0.0,0.0,0.05092592592592592,0.0,0.0,0.0,0.004629629629629629,0.0,0.018518518518518517,0.009259259259259259,0.0,0.0,0.037037037037037035,0.0,0.0,0.004629629629629629,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.013888888888888888,0.0,0.0,0.0,0.018518518518518517,0.0,0.004629629629629629,0.004629629629629629,0.009259259259259259,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.023148148148148147,0.0,0.0,0.004629629629629629,0.009259259259259259,0.0,0.013888888888888888,0.0,0.0,0.009259259259259259,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05092592592592592,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.004629629629629629,0.004629629629629629,0.0,0.0,0.0,0.013888888888888888,0.009259259259259259,0.0,0.0,0.018518518518518517,0.0,0.0,0.004629629629629629,0.032407407407407406,0.032407407407407406,0.0,0.004629629629629629,0.0,0.0,0.0,0.046296296296296294,0.037037037037037035,0.0,0.027777777777777776,0.0,0.009259259259259259,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.004629629629629629,0.009259259259259259,0.0,0.0,0.023148148148148147,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032407407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.004629629629629629,0.013888888888888888,0.037037037037037035,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.004629629629629629,0.0
51,Toni Brunner,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.06382978723404255,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.2765957446808511,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.02127659574468085,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.02127659574468085,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0
52,Ueli Maurer,Schweizerische Volkspartei (SVP),0.0055248618784530384,0.023204419889502764,0.0,0.008839779005524863,0.008839779005524863,0.008839779005524863,0.05966850828729282,0.0,0.008839779005524863,0.027624309392265192,0.0011049723756906078,0.0,0.0,0.0,0.0077348066298342545,0.0,0.0,0.0033149171270718232,0.0011049723756906078,0.026519337016574586,0.0,0.0,0.008839779005524863,0.009944751381215469,0.011049723756906077,0.012154696132596685,0.0055248618784530384,0.01878453038674033,0.0,0.0055248618784530384,0.0011049723756906078,0.0011049723756906078,0.008839779005524863,0.0055248618784530384,0.011049723756906077,0.0,0.0,0.0,0.0,0.0011049723756906078,0.0,0.0066298342541436465,0.0,0.01878453038674033,0.0022099447513812156,0.0,0.0,0.008839779005524863,0.0011049723756906078,0.009944751381215469,0.015469613259668509,0.0,0.0,0.0033149171270718232,0.0,0.0,0.0022099447513812156,0.0022099447513812156,0.0055248618784530384,0.04640883977900553,0.04861878453038674,0.0066298342541436465,0.0066298342541436465,0.004419889502762431,0.0011049723756906078,0.0,0.0,0.0033149171270718232,0.0,0.0,0.0033149171270718232,0.0033149171270718232,0.0022099447513812156,0.009944751381215469,0.0,0.0,0.0011049723756906078,0.0066298342541436465,0.0066298342541436465,0.0,0.0022099447513812156,0.0066298342541436465,0.0011049723756906078,0.013259668508287293,0.0011049723756906078,0.0022099447513812156,0.0,0.0,0.0,0.008839779005524863,0.012154696132596685,0.020994475138121547,0.0,0.0,0.0,0.0022099447513812156,0.0,0.07624309392265194,0.0022099447513812156,0.014364640883977901,0.0055248618784530384,0.008839779005524863,0.0055248618784530384,0.028729281767955802,0.011049723756906077,0.07292817679558011,0.0055248618784530384,0.0,0.0,0.0,0.0022099447513812156,0.0033149171270718232,0.0,0.0,0.0,0.0011049723756906078,0.0,0.0,0.01878453038674033,0.0,0.015469613259668509,0.009944751381215469,0.0,0.0011049723756906078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011049723756906078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05966850828729282,0.0,0.02541436464088398,0.0,0.0,0.0,0.004419889502762431,0.022099447513812154,0.012154696132596685,0.0033149171270718232
53,Ulrich Giezendanner,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.018018018018018018,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.15315315315315314,0.0,0.009009009009009009,0.018018018018018018,0.0,0.009009009009009009,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06306306306306306,0.11711711711711711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.18018018018018017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.0990990990990991,0.0,0.0,0.0,0.0,0.018018018018018018,0.018018018018018018,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.009009009009009009,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.018018018018018018,0.018018018018018018,0.0,0.0
54,Verena Herzog,Schweizerische Volkspartei (SVP),0.05660377358490566,0.0,0.0,0.0,0.0,0.018867924528301886,0.02830188679245283,0.0,0.0,0.1792452830188679,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02830188679245283,0.018867924528301886,0.0,0.009433962264150943,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.009433962264150943,0.0,0.0660377358490566,0.02830188679245283,0.009433962264150943,0.0,0.018867924528301886,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.04716981132075472,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.009433962264150943,0.018867924528301886,0.009433962264150943,0.0,0.0,0.009433962264150943,0.0,0.0,0.018867924528301886,0.02830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0
55,Walter Wobmann,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.02830188679245283,0.0,0.0,0.07547169811320754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.11320754716981132,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.009433962264150943,0.0,0.03773584905660377,0.009433962264150943,0.0,0.0,0.0,0.0,0.009433962264150943,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.018867924528301886,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16981132075471697,0.0,0.0,0.0,0.009433962264150943,0.0,0.009433962264150943,0.018867924528301886,0.0,0.0,0.0,0.009433962264150943,0.0,0.11320754716981132,0.05660377358490566,0.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02830188679245283,0.0,0.0
56,Werner Hösli,Schweizerische Volkspartei (SVP),0.011627906976744186,0.011627906976744186,0.0,0.011627906976744186,0.023255813953488372,0.011627906976744186,0.023255813953488372,0.0,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.03488372093023256,0.05813953488372093,0.0,0.011627906976744186,0.05813953488372093,0.0,0.011627906976744186,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.011627906976744186,0.023255813953488372,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.09302325581395349,0.046511627906976744,0.011627906976744186,0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.06976744186046512,0.011627906976744186,0.011627906976744186,0.0,0.0,0.0,0.011627906976744186,0.023255813953488372,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.011627906976744186
