,Speaker,Speaker Party,"('ablehn', 'motion')","('absatz', 'buchstab')","('administrativ', 'aufwand')","('all', 'grund')","('annahm', 'motion')","('antrag', 'kommission')","('antrag', 'mehrheit')","('antrag', 'mind')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('art', 'weis')","('artikel', 'absatz')","('ausricht', 'antrag')","('beantrag', 'nam')","('bereit', 'erwahnt')","('bericht', 'kommission')","('big', 'to')","('bitt', 'deshalb')","('bitt', 'mehrheit')","('bitt', 'nam')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'leuenberg')","('bundesratin', 'widmerschlumpf')","('burg', 'partei')","('burgerinn', 'burg')","('dam', 'herr')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('darum', 'bitt')","('deshalb', 'bitt')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('direkt', 'gegenvorschlag')","('drei', 'jahr')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('erneuerbar', 'energi')","('erst', 'lini')","('europa', 'union')","('fdpliberal', 'fraktion')","('flankier', 'massnahm')","('folg', 'geb')","('frag', 'stell')","('fraktion', 'cvpevpglpfraktion')","('frank', 'pro')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'meierschatz')","('ganz', 'klar')","('geh', 'davon')","('geht', 'darum')","('geltend', 'recht')","('gemass', 'artikel')","('herr', 'bundesprasident')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'spuhl')","('hoh', 'vergut')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('interess', 'daran')","('ja', 'nein')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'gemeind')","('kenntnis', 'genomm')","('kenntnis', 'nehm')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('konsumentinn', 'konsument')","('lasst', 'ausricht')","('letzt', 'jahr')","('letzt', 'mal')","('letzt', 'woch')","('leutenegg', 'oberholz')","('losung', 'find')","('macht', 'sinn')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'svpfraktion')","('mieterinn', 'miet')","('milliard', 'frank')","('million', 'frank')","('mind', 'folg')","('mind', 'i')","('mind', 'ii')","('mocht', 'darauf')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('neu', 'unternehmenssteu')","('offent', 'hand')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('polit', 'entscheid')","('pro', 'helvetia')","('pro', 'jahr')","('richterinn', 'richt')","('rund', 'milliard')","('sag', 'ja')","('sbb', 'cargo')","('schriftlich', 'bericht')","('seit', 'fahn')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sozialdemokratinn', 'sozialdemokrat')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'klar')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stell', 'fest')","('stimm', 'enthalt')","('svpfraktion', 'beantrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'eintret')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('to', 'fail')","('too', 'big')","('uns', 'kommission')","('uns', 'meinung')","('unterstutzt', 'antrag')","('unterstutzt', 'spfraktion')","('vorlag', 'einzutret')","('z', 'b')","('zehn', 'jahr')","('zwei', 'drei')"
48,This Jenny,Schweizerische Volkspartei (SVP),0.002902757619738752,0.001451378809869376,0.00725689404934688,0.001451378809869376,0.00725689404934688,0.001451378809869376,0.002902757619738752,0.015965166908563134,0.0043541364296081275,0.001451378809869376,0.001451378809869376,0.0,0.0,0.0,0.0,0.0,0.0,0.001451378809869376,0.00725689404934688,0.0,0.002902757619738752,0.0,0.005805515239477504,0.00725689404934688,0.001451378809869376,0.0,0.001451378809869376,0.002902757619738752,0.002902757619738752,0.05805515239477504,0.001451378809869376,0.001451378809869376,0.018867924528301886,0.0,0.0,0.0,0.020319303338171262,0.0,0.002902757619738752,0.00725689404934688,0.0,0.0,0.0,0.0,0.005805515239477504,0.010159651669085631,0.0,0.027576197387518143,0.002902757619738752,0.023222060957910014,0.001451378809869376,0.01741654571843251,0.0,0.01741654571843251,0.010159651669085631,0.011611030478955007,0.005805515239477504,0.0,0.00725689404934688,0.05370101596516691,0.030478955007256895,0.0,0.0,0.008708272859216255,0.005805515239477504,0.002902757619738752,0.011611030478955007,0.008708272859216255,0.0,0.0,0.0,0.0,0.030478955007256895,0.0,0.0,0.0,0.001451378809869376,0.0,0.0,0.03483309143686502,0.0043541364296081275,0.00725689404934688,0.0,0.001451378809869376,0.0043541364296081275,0.00725689404934688,0.0043541364296081275,0.0,0.0,0.05224963715529753,0.18867924528301888,0.02177068214804064,0.002902757619738752,0.001451378809869376,0.0,0.001451378809869376,0.008708272859216255,0.010159651669085631,0.0,0.0,0.018867924528301886,0.0,0.00725689404934688,0.008708272859216255,0.00725689404934688,0.0,0.002902757619738752,0.0,0.03483309143686502,0.0,0.0043541364296081275,0.0043541364296081275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005805515239477504,0.001451378809869376,0.008708272859216255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00725689404934688,0.0,0.0,0.0,0.018867924528301886,0.002902757619738752,0.011611030478955007,0.01741654571843251
49,Thomas Fuchs,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Thomas Hurter,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.009389671361502348,0.0,0.014084507042253521,0.06572769953051644,0.004694835680751174,0.004694835680751174,0.004694835680751174,0.06572769953051644,0.0,0.0,0.018779342723004695,0.0,0.0,0.06103286384976526,0.0,0.004694835680751174,0.004694835680751174,0.009389671361502348,0.0,0.0,0.0,0.0,0.009389671361502348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.0,0.0,0.004694835680751174,0.009389671361502348,0.004694835680751174,0.0,0.009389671361502348,0.004694835680751174,0.04225352112676056,0.0,0.0,0.0,0.018779342723004695,0.0,0.04225352112676056,0.0,0.004694835680751174,0.0,0.03286384976525822,0.009389671361502348,0.0,0.0,0.0,0.004694835680751174,0.0,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.004694835680751174,0.0,0.0,0.03755868544600939,0.0,0.0,0.023474178403755867,0.08450704225352113,0.0,0.03286384976525822,0.03755868544600939,0.0,0.009389671361502348,0.0,0.014084507042253521,0.0,0.03286384976525822,0.0,0.0,0.0,0.018779342723004695,0.023474178403755867,0.0,0.0,0.0,0.009389671361502348,0.0,0.004694835680751174,0.0,0.0,0.0,0.0,0.046948356807511735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009389671361502348,0.0,0.004694835680751174,0.004694835680751174,0.0,0.009389671361502348,0.009389671361502348,0.009389671361502348,0.004694835680751174,0.009389671361502348,0.004694835680751174,0.004694835680751174,0.0,0.0,0.004694835680751174,0.0,0.0,0.0,0.009389671361502348,0.023474178403755867,0.004694835680751174,0.004694835680751174
51,Thomas Müller,Schweizerische Volkspartei (SVP),0.0,0.004081632653061225,0.004081632653061225,0.0,0.0,0.004081632653061225,0.0163265306122449,0.061224489795918366,0.0,0.0,0.0,0.053061224489795916,0.0,0.004081632653061225,0.004081632653061225,0.0,0.0,0.0,0.0,0.004081632653061225,0.00816326530612245,0.00816326530612245,0.00816326530612245,0.004081632653061225,0.0,0.0,0.0,0.0,0.0,0.012244897959183673,0.0,0.0,0.0,0.0,0.0,0.0,0.004081632653061225,0.0,0.0,0.0,0.00816326530612245,0.0,0.0,0.0,0.004081632653061225,0.004081632653061225,0.0,0.00816326530612245,0.0,0.0,0.0,0.0,0.0,0.012244897959183673,0.004081632653061225,0.00816326530612245,0.00816326530612245,0.00816326530612245,0.004081632653061225,0.0163265306122449,0.012244897959183673,0.0,0.0,0.012244897959183673,0.004081632653061225,0.0,0.004081632653061225,0.0,0.0,0.0,0.00816326530612245,0.0,0.012244897959183673,0.0,0.0163265306122449,0.012244897959183673,0.0,0.0,0.0,0.00816326530612245,0.0,0.012244897959183673,0.00816326530612245,0.004081632653061225,0.004081632653061225,0.04081632653061224,0.02857142857142857,0.0,0.0,0.061224489795918366,0.24897959183673468,0.0,0.02857142857142857,0.0163265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.004081632653061225,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0163265306122449,0.0,0.00816326530612245,0.0,0.004081632653061225,0.0,0.024489795918367346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004081632653061225,0.004081632653061225,0.004081632653061225,0.0653061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.004081632653061225,0.0,0.00816326530612245,0.0
52,Toni Bortoluzzi,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.009029345372460496,0.040632054176072234,0.03611738148984198,0.002257336343115124,0.0,0.03160270880361174,0.02708803611738149,0.0,0.004514672686230248,0.0,0.0,0.0,0.004514672686230248,0.01805869074492099,0.004514672686230248,0.004514672686230248,0.004514672686230248,0.002257336343115124,0.0,0.0,0.002257336343115124,0.0,0.006772009029345372,0.004514672686230248,0.004514672686230248,0.006772009029345372,0.0,0.0,0.0,0.0,0.0,0.01805869074492099,0.0,0.002257336343115124,0.0,0.020316027088036117,0.0,0.0,0.0,0.029345372460496615,0.004514672686230248,0.0,0.004514672686230248,0.0,0.011286681715575621,0.0,0.013544018058690745,0.0,0.013544018058690745,0.009029345372460496,0.03611738148984198,0.006772009029345372,0.0,0.006772009029345372,0.03611738148984198,0.01805869074492099,0.0,0.0,0.002257336343115124,0.024830699774266364,0.0,0.004514672686230248,0.009029345372460496,0.0,0.0,0.009029345372460496,0.004514672686230248,0.004514672686230248,0.002257336343115124,0.013544018058690745,0.009029345372460496,0.004514672686230248,0.0,0.0,0.020316027088036117,0.0,0.0,0.002257336343115124,0.004514672686230248,0.0,0.033860045146726865,0.029345372460496615,0.006772009029345372,0.0,0.06772009029345373,0.056433408577878104,0.020316027088036117,0.013544018058690745,0.02708803611738149,0.002257336343115124,0.004514672686230248,0.002257336343115124,0.002257336343115124,0.0,0.009029345372460496,0.0,0.0,0.002257336343115124,0.0,0.05869074492099323,0.0,0.002257336343115124,0.0,0.0,0.0,0.006772009029345372,0.002257336343115124,0.0,0.0,0.004514672686230248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011286681715575621,0.01580135440180587,0.0,0.004514672686230248,0.0,0.0,0.0,0.002257336343115124,0.0,0.0,0.0,0.0,0.004514672686230248,0.006772009029345372,0.0,0.0,0.011286681715575621,0.002257336343115124,0.024830699774266364,0.004514672686230248
53,Toni Brunner,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.008064516129032258,0.0,0.0,0.024193548387096774,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.056451612903225805,0.0,0.0,0.008064516129032258,0.0,0.008064516129032258,0.0,0.0,0.008064516129032258,0.10483870967741936,0.0,0.0,0.0,0.008064516129032258,0.008064516129032258,0.06451612903225806,0.0,0.024193548387096774,0.0,0.0,0.0,0.0,0.008064516129032258,0.03225806451612903,0.0,0.0,0.008064516129032258,0.0,0.008064516129032258,0.04032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056451612903225805,0.0,0.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.008064516129032258,0.0,0.0,0.008064516129032258,0.016129032258064516,0.0,0.008064516129032258,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.056451612903225805,0.0,0.0,0.008064516129032258,0.008064516129032258,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.0,0.008064516129032258,0.0,0.016129032258064516,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.008064516129032258,0.0,0.03225806451612903,0.008064516129032258,0.008064516129032258,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.024193548387096774,0.024193548387096774,0.0,0.008064516129032258
54,Ueli Maurer,Schweizerische Volkspartei (SVP),0.0,0.0016420361247947454,0.0,0.0,0.005747126436781609,0.004105090311986864,0.017241379310344827,0.03940886699507389,0.0,0.0,0.008210180623973728,0.012315270935960592,0.0,0.0,0.005747126436781609,0.0,0.0,0.0008210180623973727,0.013957307060755337,0.004105090311986864,0.011494252873563218,0.008210180623973728,0.025451559934318555,0.0,0.0,0.0,0.007389162561576354,0.0,0.0008210180623973727,0.010673234811165846,0.003284072249589491,0.0,0.0,0.0008210180623973727,0.0,0.0,0.013136288998357963,0.0,0.0024630541871921183,0.0008210180623973727,0.005747126436781609,0.0,0.0,0.0,0.0016420361247947454,0.003284072249589491,0.0,0.012315270935960592,0.0,0.0016420361247947454,0.0,0.0,0.0,0.0090311986863711,0.0180623973727422,0.04187192118226601,0.003284072249589491,0.003284072249589491,0.0,0.0008210180623973727,0.0008210180623973727,0.0,0.0,0.0,0.0008210180623973727,0.0049261083743842365,0.0024630541871921183,0.004105090311986864,0.0,0.0,0.008210180623973728,0.003284072249589491,0.004105090311986864,0.0024630541871921183,0.0016420361247947454,0.003284072249589491,0.0,0.0,0.0,0.042692939244663386,0.0049261083743842365,0.0024630541871921183,0.0049261083743842365,0.0049261083743842365,0.014778325123152709,0.0180623973727422,0.026272577996715927,0.0,0.0,0.0993431855500821,0.14039408866995073,0.003284072249589491,0.009852216748768473,0.008210180623973728,0.0016420361247947454,0.004105090311986864,0.017241379310344827,0.007389162561576354,0.0,0.0008210180623973727,0.0016420361247947454,0.0,0.0008210180623973727,0.0024630541871921183,0.0049261083743842365,0.0,0.005747126436781609,0.0,0.024630541871921183,0.0,0.004105090311986864,0.0024630541871921183,0.005747126436781609,0.0,0.0016420361247947454,0.0960591133004926,0.004105090311986864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018883415435139574,0.0,0.0008210180623973727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.0008210180623973727,0.0,0.019704433497536946,0.014778325123152709,0.015599343185550082,0.005747126436781609
55,Ulrich Giezendanner,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.06741573033707865,0.011235955056179775,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.02247191011235955,0.0898876404494382,0.0,0.011235955056179775,0.0,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.16853932584269662,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.02247191011235955,0.0,0.011235955056179775,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.06741573033707865,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.011235955056179775,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0449438202247191,0.02247191011235955,0.02247191011235955
56,Ulrich Schlüer,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.005952380952380952,0.005952380952380952,0.0,0.02976190476190476,0.005952380952380952,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.005952380952380952,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.03571428571428571,0.005952380952380952,0.005952380952380952,0.011904761904761904,0.011904761904761904,0.0,0.0,0.0,0.02976190476190476,0.011904761904761904,0.0,0.005952380952380952,0.011904761904761904,0.0,0.005952380952380952,0.041666666666666664,0.0,0.0,0.0,0.011904761904761904,0.0,0.005952380952380952,0.005952380952380952,0.09523809523809523,0.0,0.017857142857142856,0.0,0.0,0.011904761904761904,0.03571428571428571,0.011904761904761904,0.0,0.017857142857142856,0.023809523809523808,0.05952380952380952,0.0,0.0,0.017857142857142856,0.0,0.017857142857142856,0.005952380952380952,0.005952380952380952,0.0,0.0,0.0,0.005952380952380952,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.047619047619047616,0.05952380952380952,0.0,0.005952380952380952,0.011904761904761904,0.0,0.005952380952380952,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.005952380952380952,0.017857142857142856,0.0,0.0,0.0,0.005952380952380952,0.005952380952380952,0.005952380952380952,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.005952380952380952,0.011904761904761904,0.0
57,Walter Glur,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0
58,Walter Wobmann,Schweizerische Volkspartei (SVP),0.0,0.009009009009009009,0.009009009009009009,0.036036036036036036,0.0,0.0,0.02702702702702703,0.04504504504504504,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.018018018018018018,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06306306306306306,0.009009009009009009,0.0,0.0,0.0,0.09009009009009009,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.036036036036036036,0.06306306306306306,0.0,0.0,0.009009009009009009,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.009009009009009009,0.036036036036036036,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.09009009009009009,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.018018018018018018,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.009009009009009009,0.04504504504504504,0.0,0.0
59,Yvette Estermann,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.052083333333333336,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.020833333333333332,0.010416666666666666,0.0,0.0,0.0,0.041666666666666664,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.03125,0.03125,0.0,0.010416666666666666,0.020833333333333332,0.010416666666666666,0.0,0.052083333333333336,0.0,0.020833333333333332,0.0,0.03125,0.0,0.020833333333333332,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.041666666666666664,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.13541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.052083333333333336,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0
60,Andrea Hämmerle,Sozialdemokratische Partei der Schweiz (SP),0.0,0.003355704697986577,0.0,0.0,0.006711409395973154,0.003355704697986577,0.016778523489932886,0.07718120805369127,0.0,0.003355704697986577,0.0,0.030201342281879196,0.0,0.003355704697986577,0.0,0.0,0.0,0.003355704697986577,0.030201342281879196,0.006711409395973154,0.003355704697986577,0.0,0.0,0.026845637583892617,0.0,0.0,0.010067114093959731,0.003355704697986577,0.003355704697986577,0.013422818791946308,0.003355704697986577,0.0,0.016778523489932886,0.0,0.0,0.0,0.010067114093959731,0.0,0.003355704697986577,0.0,0.016778523489932886,0.06375838926174497,0.003355704697986577,0.0,0.003355704697986577,0.0,0.0,0.0,0.010067114093959731,0.026845637583892617,0.0,0.0,0.0,0.013422818791946308,0.0,0.003355704697986577,0.010067114093959731,0.003355704697986577,0.0,0.016778523489932886,0.0,0.0,0.0,0.010067114093959731,0.003355704697986577,0.010067114093959731,0.006711409395973154,0.006711409395973154,0.0,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.006711409395973154,0.003355704697986577,0.003355704697986577,0.0,0.006711409395973154,0.006711409395973154,0.003355704697986577,0.0,0.0,0.006711409395973154,0.03355704697986577,0.016778523489932886,0.0,0.0,0.020134228187919462,0.04697986577181208,0.003355704697986577,0.03691275167785235,0.026845637583892617,0.003355704697986577,0.006711409395973154,0.0,0.006711409395973154,0.02348993288590604,0.0,0.0,0.0,0.003355704697986577,0.03355704697986577,0.02348993288590604,0.0,0.0,0.0,0.020134228187919462,0.0,0.0,0.006711409395973154,0.013422818791946308,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.003355704697986577,0.0,0.013422818791946308,0.013422818791946308,0.003355704697986577,0.0,0.003355704697986577,0.003355704697986577,0.0,0.0,0.0,0.003355704697986577,0.003355704697986577,0.0,0.0,0.010067114093959731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010067114093959731,0.0,0.0,0.0,0.013422818791946308,0.016778523489932886,0.03691275167785235,0.010067114093959731
