,Speaker,Speaker Party,"('abgangsentschad', 'vergut')","('abgekurzt', 'verfahr')","('aeschi', 'thomas')","('aggressiv', 'werbung')","('angehor', 'arme')","('anlegerinn', 'anleg')","('antrag', 'kommissionsmehr')","('arbeitnehmerinn', 'arbeitnehm')","('aufgenomm', 'person')","('auftrag', 'erfull')","('automat', 'informationsaustausch')","('beruf', 'vorsorg')","('beschluss', 'standerat')","('beschuldigt', 'person')","('best', 'dank')","('bitt', 'deshalb')","('bitt', 'dringend')","('bittet', 'spfraktion')","('bundesamt', 'gesund')","('bundesrat', 'folg')","('bundesrat', 'meinung')","('bundesrat', 'schneiderammann')","('bundesrat', 'teilt')","('bundesrat', 'unterstutz')","('dam', 'herr')","('dank', 'unterstutz')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('darf', 'sag')","('darum', 'bitt')","('davon', 'ausgeh')","('de', 'la')","('dementsprech', 'sich')","('dementsprech', 'uberzeugt')","('deshalb', 'antrag')","('deshalb', 'bitt')","('deshalb', 'bundesrat')","('deshalb', 'mocht')","('deshalb', 'spfraktion')","('deshalb', 'svpfraktion')","('dien', 'upf')","('direkt', 'demokrati')","('ehrlich', 'gesagt')","('ehrlich', 'sag')","('eidgenoss', 'steuerverwalt')","('einburgerungsgesuch', 'stell')","('einfach', 'sag')","('elektron', 'rechtsverkehr')","('elt', 'sorg')","('ernst', 'nehm')","('erwahnt', 'word')","('europa', 'staat')","('europa', 'union')","('existenzsichernd', 'lohn')","('extern', 'kinderbetreu')","('flankier', 'massnahm')","('frag', 'herr')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'nationalratin')","('frau', 'standeratin')","('fursorger', 'zwangsmassnahm')","('ganz', 'konkret')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'frag')","('geltend', 'gemacht')","('gemeinsam', 'elt')","('gesagt', 'word')","('geschadigt', 'person')","('geschatzt', 'kolleg')","('gewerkschaft', 'verkehrspersonal')","('gibt', 'ja')","('gleichstell', 'geschlecht')","('grund', 'weshalb')","('herr', 'baad')","('herr', 'bundesrat')","('herr', 'nationalrat')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'standerat')","('heut', 'morg')","('informationsberechtigt', 'person')","('initiantinn', 'initiant')","('ja', 'imm')","('jugend', 'sport')","('kanton', 'schwyz')","('kantonal', 'waffenregist')","('kerngehalt', 'grundrecht')","('kommission', 'mocht')","('kommission', 'rechtsfrag')","('kommissionssprecherin', 'gesagt')","('konsumentinn', 'konsument')","('kurzfrist', 'freiheitsstraf')","('lehnt', 'spfraktion')","('lehnt', 'svpfraktion')","('leutenegg', 'oberholz')","('losung', 'find')","('mark', 'schweiz')","('mechanisiert', 'brigad')","('mehr', 'angerechnet')","('mehr', 'geld')","('mehrheit', 'spfraktion')","('mehrheit', 'staatspolit')","('mehrheit', 'svpfraktion')","('mocht', 'bitt')","('mocht', 'deshalb')","('mocht', 'einfach')","('mocht', 'kurz')","('motion', 'abzulehn')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('offent', 'krankenkass')","('opf', 'angehor')","('patientinn', 'patient')","('pflegend', 'angehor')","('richt', 'behord')","('sag', 'gern')","('sag', 'ja')","('schon', 'gesagt')","('schon', 'lang')","('sech', 'monat')","('seit', 'fahn')","('servic', 'public')","('sicht', 'bundesrat')","('sicht', 'sp')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sp', 'begrusst')","('sp', 'klar')","('sp', 'schon')","('sp', 'setzt')","('sp', 'steht')","('sp', 'unterstutzt')","('spfraktion', 'antrag')","('spfraktion', 'beantragt')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'deshalb')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'klar')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'meinung')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'stimmt')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('staatspolit', 'kommission')","('steuerzahlerinn', 'steuerzahl')","('stimm', 'enthalt')","('straf', 'massnahmenvollzug')","('svpfraktion', 'antrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'meinung')","('svpfraktion', 'mind')","('svpfraktion', 'minderheitsantrag')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('traditionell', 'osthilf')","('uberhaupt', 'einburgerungsgesuch')","('unabhang', 'kontrollinstanz')","('uns', 'sicht')","('unternehmenssteuerreform', 'ii')","('unterstutzt', 'sp')","('unterstutzt', 'spfraktion')","('unterstutzt', 'svpfraktion')","('verdeckt', 'ermittl')","('vergut', 'voraus')","('verordn', 'bundesversamml')","('verurteilt', 'person')","('viel', 'mensch')","('volkerrecht', 'vertrag')","('vorberat', 'kommission')","('vorlauf', 'anwend')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('weiterentwickl', 'arme')","('wohl', 'kind')","('zeit', 'vorlauf')","('zivil', 'behord')","('zivil', 'polizei')","('zwingend', 'lebenslang')","('zwolf', 'jahr')"
93,Roberto Zanetti,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0025380710659898475,0.0,0.025380710659898477,0.0,0.01015228426395939,0.012690355329949238,0.0025380710659898475,0.0,0.0,0.007614213197969543,0.005076142131979695,0.0,0.0,0.0,0.04314720812182741,0.0,0.0,0.012690355329949238,0.007614213197969543,0.0025380710659898475,0.02030456852791878,0.005076142131979695,0.0,0.0,0.0,0.0,0.015228426395939087,0.0,0.0025380710659898475,0.0025380710659898475,0.0025380710659898475,0.0,0.0,0.0,0.007614213197969543,0.06852791878172589,0.005076142131979695,0.005076142131979695,0.0,0.0,0.0,0.0,0.050761421319796954,0.030456852791878174,0.0025380710659898475,0.0,0.01015228426395939,0.0,0.0,0.0,0.02030456852791878,0.0,0.005076142131979695,0.005076142131979695,0.0,0.0025380710659898475,0.0,0.007614213197969543,0.07360406091370558,0.005076142131979695,0.005076142131979695,0.0,0.0,0.0,0.005076142131979695,0.005076142131979695,0.03553299492385787,0.0,0.007614213197969543,0.0,0.02030456852791878,0.0,0.007614213197969543,0.0,0.0,0.0,0.0025380710659898475,0.0,0.07106598984771574,0.0025380710659898475,0.0,0.0,0.0,0.015228426395939087,0.0,0.005076142131979695,0.007614213197969543,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0,0.0,0.02284263959390863,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0025380710659898475,0.0,0.0,0.0,0.0025380710659898475,0.0025380710659898475,0.0025380710659898475,0.0,0.02284263959390863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0025380710659898475,0.015228426395939087,0.0025380710659898475,0.0025380710659898475,0.0,0.0,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007614213197969543,0.15736040609137056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0,0.0,0.0,0.0025380710659898475,0.0,0.048223350253807105,0.0,0.0,0.0,0.015228426395939087,0.0,0.0,0.005076142131979695,0.0,0.0,0.0
94,Roger Nordmann,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Silva Semadeni,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Silvia Schenker,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.00390625,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,0.0,0.015625,0.015625,0.0078125,0.0,0.0,0.0,0.0,0.0078125,0.00390625,0.0,0.0,0.0,0.0078125,0.00390625,0.0,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.00390625,0.01171875,0.00390625,0.0,0.0234375,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.01171875,0.00390625,0.0,0.0625,0.00390625,0.0,0.0,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.00390625,0.00390625,0.0,0.015625,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0078125,0.0,0.00390625,0.0,0.0,0.0,0.0078125,0.0,0.0859375,0.0,0.015625,0.0,0.046875,0.07421875,0.0,0.0,0.0,0.0,0.01953125,0.0078125,0.0,0.0,0.0,0.00390625,0.01171875,0.00390625,0.0,0.00390625,0.00390625,0.0,0.0,0.0,0.01953125,0.0,0.00390625,0.00390625,0.0,0.0,0.0,0.00390625,0.0,0.00390625,0.0078125,0.00390625,0.0,0.0078125,0.00390625,0.0078125,0.0,0.01171875,0.03125,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.01953125,0.0,0.0,0.0,0.0234375,0.0859375,0.0,0.0,0.0234375,0.0,0.0,0.0,0.00390625
97,Simonetta Sommaruga,Sozialdemokratische Partei der Schweiz (SP),0.0022692889561270802,0.0,0.0005042864346949068,0.00832072617246596,0.0,0.0,0.011850731215330307,0.0035300050428643467,0.0070600100857286935,0.0007564296520423601,0.0,0.0030257186081694403,0.005547150781643974,0.008068582955118508,0.01664145234493192,0.023701462430660614,0.0,0.0,0.0002521432173474534,0.012355017650025214,0.03151790216843167,0.0002521432173474534,0.00680786686838124,0.007816439737771054,0.0017650025214321734,0.0007564296520423601,0.008068582955118508,0.009833585476550681,0.009833585476550681,0.007564296520423601,0.0,0.00832072617246596,0.0022692889561270802,0.0,0.0,0.00680786686838124,0.011094301563287948,0.018154311649016642,0.005547150781643974,0.0,0.0,0.0032778618255168935,0.00680786686838124,0.002017145738779627,0.002017145738779627,0.0012607160867372667,0.015632879475542108,0.012607160867372668,0.0032778618255168935,0.038830055471507814,0.0032778618255168935,0.004034291477559254,0.00832072617246596,0.005042864346949067,0.0,0.0,0.0017650025214321734,0.0070600100857286935,0.0,0.0,0.0010085728693898135,0.0,0.013363590519415028,0.010337871911245588,0.0030257186081694403,0.00680786686838124,0.007816439737771054,0.013363590519415028,0.007312153303076148,0.002773575390821987,0.019162884518406455,0.0037821482602118004,0.004286434694906707,0.0,0.0,0.005799293998991427,0.0002521432173474534,0.026222894604135148,0.0,0.0002521432173474534,0.029500756429652043,0.04311649016641452,0.0007564296520423601,0.009581442259203227,0.01790216843166919,0.005042864346949067,0.0037821482602118004,0.004034291477559254,0.0,0.00529500756429652,0.0045385779122541605,0.0030257186081694403,0.007312153303076148,0.019162884518406455,0.00832072617246596,0.00832072617246596,0.0,0.0,0.0,0.00680786686838124,0.01059001512859304,0.011598587997982855,0.0,0.002773575390821987,0.0017650025214321734,0.0,0.0005042864346949068,0.0,0.0030257186081694403,0.0017650025214321734,0.00529500756429652,0.0113464447806354,0.02118003025718608,0.009833585476550681,0.0,0.0,0.0,0.0035300050428643467,0.0,0.0005042864346949068,0.002773575390821987,0.011094301563287948,0.006555723651033787,0.004790721129601614,0.004034291477559254,0.020171457387796268,0.0,0.0007564296520423601,0.04387291981845688,0.0,0.0,0.005799293998991427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004286434694906707,0.0025214321734745334,0.0017650025214321734,0.006303580433686334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032778618255168935,0.0,0.01059001512859304,0.0,0.0,0.0,0.0,0.007816439737771054,0.0025214321734745334,0.0005042864346949068,0.01714573877962683,0.0035300050428643467,0.012859304084720122,0.00680786686838124,0.015632879475542108,0.020927887039838628,0.01664145234493192,0.0005042864346949068,0.011094301563287948,0.0032778618255168935,0.0002521432173474534,0.0,0.0030257186081694403,0.007564296520423601
98,Stéphane Rossini,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Susanne Leutenegger Oberholzer,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.029175050301810865,0.001006036217303823,0.0,0.03420523138832998,0.007042253521126761,0.01609657947686117,0.0,0.0,0.05533199195171026,0.002012072434607646,0.015090543259557344,0.0,0.02414486921529175,0.06338028169014084,0.005030181086519115,0.0,0.0,0.014084507042253521,0.0,0.014084507042253521,0.0,0.002012072434607646,0.008048289738430584,0.008048289738430584,0.0,0.06237424547283702,0.01609657947686117,0.0,0.004024144869215292,0.0,0.0,0.0,0.0,0.005030181086519115,0.006036217303822937,0.002012072434607646,0.0,0.0030181086519114686,0.0,0.0,0.001006036217303823,0.0,0.0,0.0030181086519114686,0.0,0.001006036217303823,0.006036217303822937,0.007042253521126761,0.009054325955734407,0.001006036217303823,0.002012072434607646,0.001006036217303823,0.0,0.0,0.002012072434607646,0.004024144869215292,0.04929577464788732,0.07142857142857142,0.0,0.0030181086519114686,0.0030181086519114686,0.0,0.001006036217303823,0.0,0.02414486921529175,0.0,0.013078470824949699,0.023138832997987926,0.007042253521126761,0.002012072434607646,0.001006036217303823,0.0,0.0,0.002012072434607646,0.002012072434607646,0.001006036217303823,0.022132796780684104,0.03319919517102616,0.0030181086519114686,0.002012072434607646,0.004024144869215292,0.0,0.004024144869215292,0.0,0.002012072434607646,0.005030181086519115,0.0,0.002012072434607646,0.0,0.0,0.0,0.03420523138832998,0.0,0.02112676056338028,0.0,0.0,0.0,0.001006036217303823,0.007042253521126761,0.0,0.0,0.0,0.004024144869215292,0.005030181086519115,0.0,0.0,0.002012072434607646,0.001006036217303823,0.007042253521126761,0.001006036217303823,0.006036217303822937,0.0,0.02112676056338028,0.0,0.0,0.002012072434607646,0.0,0.0,0.0,0.002012072434607646,0.006036217303822937,0.0,0.005030181086519115,0.007042253521126761,0.001006036217303823,0.002012072434607646,0.0,0.012072434607645875,0.002012072434607646,0.0030181086519114686,0.002012072434607646,0.006036217303822937,0.001006036217303823,0.0,0.001006036217303823,0.0,0.0,0.0,0.001006036217303823,0.001006036217303823,0.0,0.001006036217303823,0.004024144869215292,0.0,0.009054325955734407,0.002012072434607646,0.001006036217303823,0.002012072434607646,0.002012072434607646,0.0,0.001006036217303823,0.001006036217303823,0.0030181086519114686,0.001006036217303823,0.0,0.012072434607645875,0.05432595573440644,0.0030181086519114686,0.0,0.0,0.0,0.0,0.001006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001006036217303823,0.014084507042253521,0.001006036217303823,0.0,0.0,0.0,0.0,0.002012072434607646,0.001006036217303823,0.0,0.0,0.002012072434607646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001006036217303823
100,Thomas Hardegger,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.016129032258064516,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.08064516129032258,0.016129032258064516,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.03225806451612903,0.0,0.04838709677419355,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Ursula Schneider Schüttel,Sozialdemokratische Partei der Schweiz (SP),0.0,0.043859649122807015,0.0,0.0,0.0,0.0,0.0043859649122807015,0.017543859649122806,0.0043859649122807015,0.0,0.0,0.0,0.0043859649122807015,0.02631578947368421,0.008771929824561403,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.008771929824561403,0.0043859649122807015,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0043859649122807015,0.008771929824561403,0.013157894736842105,0.0,0.0043859649122807015,0.008771929824561403,0.0,0.021929824561403508,0.0,0.0,0.0,0.0043859649122807015,0.03070175438596491,0.04824561403508772,0.008771929824561403,0.0,0.0,0.0,0.0043859649122807015,0.0,0.008771929824561403,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.043859649122807015,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,0.08333333333333333,0.0,0.0043859649122807015,0.0,0.0,0.0,0.05263157894736842,0.0043859649122807015,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0043859649122807015,0.0,0.013157894736842105,0.0043859649122807015,0.0,0.02631578947368421,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.021929824561403508,0.0,0.0,0.0,0.008771929824561403,0.0,0.008771929824561403,0.0043859649122807015,0.0,0.008771929824561403,0.0043859649122807015,0.008771929824561403,0.0043859649122807015,0.008771929824561403,0.0,0.013157894736842105,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0043859649122807015,0.0,0.017543859649122806,0.008771929824561403,0.0043859649122807015,0.0,0.02631578947368421,0.0043859649122807015,0.06578947368421052,0.013157894736842105,0.0,0.0,0.03070175438596491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0
102,Ursula Wyss,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
